Id,SalePrice
1766,185177.75
1767,215480.5
1768,148047.78
1769,178339.25
1770,146993.17
1771,140706.55
1772,147515.62
1773,131082.16
1774,136265.19
1775,141217.64
1776,128637.77
1777,119476.18
1778,139691.61
1779,119038.805
1780,174131.45
1781,140183.33
1782,99560.19
1783,125112.85
1784,95952.11
1785,122731.48
1786,159493.33
1787,155628.47
1788,63458.836
1789,115089.35
1790,85647.07
1791,187564.1
1792,157946.17
1793,131032.21
1794,142799.47
1795,135297.08
1796,128256.75
1797,130885.34
1798,128104.75
1799,118010.65
1800,137956.23
1801,121204.086
1802,148767.7
1803,152722.61
1804,142490.72
1805,141440.53
1806,112570.74
1807,129299.73
1808,123339.74
1809,125075.31
1810,136127.58
1811,106369.87
1812,106508.08
1813,121488.19
1814,100283.266
1815,57889.754
1816,101873.59
1817,102938.65
1818,144230.9
1819,116020.4
1820,70478.3
1821,118502.91
1822,148794.11
1823,63472.523
1824,136975.14
1825,127459.945
1826,103027.17
1827,102010.43
1828,133948.7
1829,126324.95
1830,147233.78
1831,168617.27
1832,77874.54
1833,141338.88
1834,116802.34
1835,141889.84
1836,132830.9
1837,101819.516
1838,131137.81
1839,88465.61
1840,147828.64
1841,140596.6
1842,70271.81
1843,141393.3
1844,138855.81
1845,141629.11
1846,148470.95
1847,149841.53
1848,63437.445
1849,122433.6
1850,125608.984
1851,153376.89
1852,131883.6
1853,137165.53
1854,171821.86
1855,141688.58
1856,213301.7
1857,164101.81
1858,131859.0
1859,127174.164
1860,136567.08
1861,127174.164
1862,319569.5
1863,318093.3
1864,318093.3
1865,328188.97
1866,324411.34
1867,246072.2
1868,299158.66
1869,193882.45
1870,253265.86
1871,253471.27
1872,165454.61
1873,219176.45
1874,141652.16
1875,201247.27
1876,190026.2
1877,214708.69
1878,208644.81
1879,136340.67
1880,136429.4
1881,234025.83
1882,251382.23
1883,192158.38
1884,205190.98
1885,261696.77
1886,306038.22
1887,199591.73
1888,293916.0
1889,168075.4
1890,121332.7
1891,135114.6
1892,104187.35
1893,132983.42
1894,140489.62
1895,143005.47
1896,127079.6
1897,111355.17
1898,113801.23
1899,153066.66
1900,164352.2
1901,170985.25
1902,143095.3
1903,226304.28
1904,142710.08
1905,203871.95
1906,176308.31
1907,208203.61
1908,113785.06
1909,138139.67
1910,127304.41
1911,213487.36
1912,303320.62
1913,136335.03
1914,80986.86
1915,289861.53
1916,73624.25
1917,271114.3
1918,139181.86
1919,158255.14
1920,151240.23
1921,431439.4
1922,318326.7
1923,203137.16
1924,204432.17
1925,217286.45
1926,402884.75
1927,140004.11
1928,159141.27
1929,127504.2
1930,128172.375
1931,138680.61
1932,125121.42
1933,180526.33
1934,177033.6
1935,174275.06
1936,186249.52
1937,176873.1
1938,177393.7
1939,235535.31
1940,194615.14
1941,169517.72
1942,179397.77
1943,215774.72
1944,324268.78
1945,385442.66
1946,139036.06
1947,295290.25
1948,199204.81
1949,220784.19
1950,181434.02
1951,271408.75
1952,214451.0
1953,164550.55
1954,199401.19
1955,125968.91
1956,321549.3
1957,157318.05
1958,305942.8
1959,133752.48
1960,113045.06
1961,117883.89
1962,100353.2
1963,107365.89
1964,103885.195
1965,149962.84
1966,160846.45
1967,285748.03
1968,462909.3
1969,413821.2
1970,462953.16
1971,438338.38
1972,382333.7
1973,264099.2
1974,305569.5
1975,507233.22
1976,265539.94
1977,350285.4
1978,392321.53
1979,332382.28
1980,191380.06
1981,340509.6
1982,226277.56
1983,210569.34
1984,170877.45
1985,213102.19
1986,210370.56
1987,182138.22
1988,173741.31
1989,192783.7
1990,219595.2
1991,222299.28
1992,203630.66
1993,169280.17
1994,240904.45
1995,185510.94
1996,250006.98
1997,323278.2
1998,364736.56
1999,247916.77
2000,320958.06
2001,251282.7
2002,221683.66
2003,249198.61
2004,271224.56
2005,223795.6
2006,231002.02
2007,246914.64
2008,207356.36
2009,183377.84
2010,195952.44
2011,147471.2
2012,178999.02
2013,185172.86
2014,184615.72
2015,204683.94
2016,188482.05
2017,198624.36
2018,122799.43
2019,131000.555
2020,110129.91
2021,112271.88
2022,172375.75
2023,131831.52
2024,233097.48
2025,373155.47
2026,178282.55
2027,147318.92
2028,158989.39
2029,167954.61
2030,289176.72
2031,255293.64
2032,263310.6
2033,277678.72
2034,166663.7
2035,207808.1
2036,200931.2
2037,208687.08
2038,320005.84
2039,235879.83
2040,377966.84
2041,249517.95
2042,199558.48
2043,169551.56
2044,178353.58
2045,211516.47
2046,137722.08
2047,143276.34
2048,133464.2
2049,139993.11
2050,184617.27
2051,114711.555
2052,135376.55
2053,148635.19
2054,92785.57
2055,172306.67
2056,134192.62
2057,123819.42
2058,217993.56
2059,130970.734
2060,169317.38
2061,182350.33
2062,134734.64
2063,121544.64
2064,138715.88
2065,126478.13
2066,171746.84
2067,126993.32
2068,150465.44
2069,86316.65
2070,118011.3
2071,90057.66
2072,139540.67
2073,139999.17
2074,181713.61
2075,149963.56
2076,129636.62
2077,156726.83
2078,129458.47
2079,134519.23
2080,120353.65
2081,124164.53
2082,128810.65
2083,140826.25
2084,116704.734
2085,120438.06
2086,119640.93
2087,119853.57
2088,89701.31
2089,74611.75
2090,127106.49
2091,123927.38
2092,122551.61
2093,111269.85
2094,139679.11
2095,148668.81
2096,84633.6
2097,92401.625
2098,148039.75
2099,62974.13
2100,92861.23
2101,108404.84
2102,138308.7
2103,98770.05
2104,120948.96
2105,124086.7
2106,74549.79
2107,240912.62
2108,113511.29
2109,107784.39
2110,134165.86
2111,156827.94
2112,133884.2
2113,109599.52
2114,107385.125
2115,150701.02
2116,118555.4
2117,141358.33
2118,119728.3
2119,108019.83
2120,114997.125
2121,90592.21
2122,107418.51
2123,86073.266
2124,186198.1
2125,126439.02
2126,130618.5
2127,159852.17
2128,126929.11
2129,107767.41
2130,135642.69
2131,162374.88
2132,115070.805
2133,121645.77
2134,118687.28
2135,101963.05
2136,77970.2
2137,111204.36
2138,133037.27
2139,151480.14
2140,140304.86
2141,144367.88
2142,127485.61
2143,140936.11
2144,129971.69
2145,139627.27
2146,162873.42
2147,138022.77
2148,137249.83
2149,146033.11
2150,217327.19
2151,134563.98
2152,194812.34
2153,171071.98
2154,114412.016
2155,130489.71
2156,247852.8
2157,228066.19
2158,240613.81
2159,217833.94
2160,174481.31
2161,246415.33
2162,465136.28
2163,352457.16
2164,256219.36
2165,187182.9
2166,144275.72
2167,225118.03
2168,198701.48
2169,197431.9
2170,219056.1
2171,147224.42
2172,136564.56
2173,165303.7
2174,239970.89
2175,346693.97
2176,323044.0
2177,244606.53
2178,212323.44
2179,141335.02
2180,221370.89
2181,189929.8
2182,213618.52
2183,187198.94
2184,129548.98
2185,121898.79
2186,141425.78
2187,154038.38
2188,154402.9
2189,220291.53
2190,88088.125
2191,91087.38
2192,101887.86
2193,115589.96
2194,110631.77
2195,115347.375
2196,101803.75
2197,108927.05
2198,167030.44
2199,171617.83
2200,144781.4
2201,137837.94
2202,222126.94
2203,144394.53
2204,169301.88
2205,108145.79
2206,146287.08
2207,210185.77
2208,262305.97
2209,230057.7
2210,124084.23
2211,120159.74
2212,109881.43
2213,117427.195
2214,124509.96
2215,107492.34
2216,161009.12
2217,101787.7
2218,86496.836
2219,76358.484
2220,83976.805
2221,293670.38
2222,248450.45
2223,257976.62
2224,208797.92
2225,127358.914
2226,188138.31
2227,192006.8
2228,261401.7
2229,244928.7
2230,149351.5
2231,217150.17
2232,175688.19
2233,166041.78
2234,243673.62
2235,213803.08
2236,272849.34
2237,350306.6
2238,216569.52
2239,126871.58
2240,156202.44
2241,160165.78
2242,128371.69
2243,131375.89
2244,107941.81
2245,118734.82
2246,150193.03
2247,113247.875
2248,129376.87
2249,127949.15
2250,138270.88
2251,112680.37
2252,174181.61
2253,154870.39
2254,177822.75
2255,183299.64
2256,192046.81
2257,194546.06
2258,174634.48
2259,172281.06
2260,159188.78
2261,200532.69
2262,227518.5
2263,329526.25
2264,398477.22
2265,177105.06
2266,289688.0
2267,395722.16
2268,373577.0
2269,147080.08
2270,188333.66
2271,235391.9
2272,204466.44
2273,160367.5
2274,161631.06
2275,169154.14
2276,196682.28
2277,173975.52
2278,145089.03
2279,120538.44
2280,126844.38
2281,162106.28
2282,182077.44
2283,105163.38
2284,102249.75
2285,168871.88
2286,124571.61
2287,369029.9
2288,277307.34
2289,402280.2
2290,462333.53
2291,316771.25
2292,419123.66
2293,507573.47
2294,439847.03
2295,473305.44
2296,284269.7
2297,311231.28
2298,323138.6
2299,397002.47
2300,335559.1
2301,273423.88
2302,234252.03
2303,243572.94
2304,261737.23
2305,179233.39
2306,172581.55
2307,175536.33
2308,226522.11
2309,270401.9
2310,222013.78
2311,200815.28
2312,174021.94
2313,177778.95
2314,183173.45
2315,175887.08
2316,184114.36
2317,177823.84
2318,179528.97
2319,183456.9
2320,197384.89
2321,247159.1
2322,179627.3
2323,183533.27
2324,170088.98
2325,202893.1
2326,167399.08
2327,214433.02
2328,228683.53
2329,180251.67
2330,171621.39
2331,356862.16
2332,428636.06
2333,321123.53
2334,252432.45
2335,257182.28
2336,330849.16
2337,207010.53
2338,293009.0
2339,219268.39
2340,407839.47
2341,204680.17
2342,231200.88
2343,214194.25
2344,233299.03
2345,244511.1
2346,227800.78
2347,199997.94
2348,244295.83
2349,173825.12
2350,274856.3
2351,245969.48
2352,251491.23
2353,231283.47
2354,139646.33
2355,167289.08
2356,152275.19
2357,194121.81
2358,192063.98
2359,131932.95
2360,114067.73
2361,146570.66
2362,276073.34
2363,141634.52
2364,165922.9
2365,222643.62
2366,214835.66
2367,235391.45
2368,209997.5
2369,226626.86
2370,165322.02
2371,166901.11
2372,185050.66
2373,267174.2
2374,315318.22
2375,261771.4
2376,306114.75
2377,389084.75
2378,136728.84
2379,201600.36
2380,141663.62
2381,156198.56
2382,198812.08
2383,201759.12
2384,241904.19
2385,161066.53
2386,136259.67
2387,135702.5
2388,111145.85
2389,127405.62
2390,144125.9
2391,146002.11
2392,120147.04
2393,174427.88
2394,145647.19
2395,195581.52
2396,138896.86
2397,224050.22
2398,135746.72
2399,59888.695
2400,59182.547
2401,111925.58
2402,142006.88
2403,141624.0
2404,147877.7
2405,152480.33
2406,143381.83
2407,126517.625
2408,145817.0
2409,128478.53
2410,167193.58
2411,122649.47
2412,163729.34
2413,135176.3
2414,132725.55
2415,135978.72
2416,134425.02
2417,137096.34
2418,124451.65
2419,118857.89
2420,127991.76
2421,153110.27
2422,121419.09
2423,135696.33
2424,151238.75
2425,197865.62
2426,133192.7
2427,139112.88
2428,168191.55
2429,120187.71
2430,135233.25
2431,111443.234
2432,146055.66
2433,149608.61
2434,142117.17
2435,145845.77
2436,112974.51
2437,104637.82
2438,128482.27
2439,112661.0
2440,120463.45
2441,100592.445
2442,103109.18
2443,120521.46
2444,121704.12
2445,80928.99
2446,133756.77
2447,194875.11
2448,133781.61
2449,110718.19
2450,146628.06
2451,120073.09
2452,219772.05
2453,96469.62
2454,134947.16
2455,116430.91
2456,132427.03
2457,122892.24
2458,118343.84
2459,106841.61
2460,135162.64
2461,110580.086
2462,132083.6
2463,121065.26
2464,146942.11
2465,136110.8
2466,111261.95
2467,145303.17
2468,74369.91
2469,75800.336
2470,182863.08
2471,205924.83
2472,167159.58
2473,121729.51
2474,94199.336
2475,231237.22
2476,105240.98
2477,124481.42
2478,156472.64
2479,97991.07
2480,146513.3
2481,121219.94
2482,127749.2
2483,116010.875
2484,119480.45
2485,123231.43
2486,151169.8
2487,163591.06
2488,157508.11
2489,145667.98
2490,148570.1
2491,98299.86
2492,179739.28
2493,144635.1
2494,156264.11
2495,95417.07
2496,224197.47
2497,152212.44
2498,112601.18
2499,86683.0
2500,134068.62
2501,138749.31
2502,145547.52
2503,96243.516
2504,177616.1
2505,228469.31
2506,261530.58
2507,320806.56
2508,261530.58
2509,209438.1
2510,226948.47
2511,180280.92
2512,207893.61
2513,211563.95
2514,240129.25
2515,141981.83
2516,160862.12
2517,137682.58
2518,146881.42
2519,226258.31
2520,208182.73
2521,190056.75
2522,219558.84
2523,126083.8
2524,130585.72
2525,142698.84
2526,134513.14
2527,107176.42
2528,128151.24
2529,125172.195
2530,114082.24
2531,254783.12
2532,223594.1
2533,195913.92
2534,235354.39
2535,335025.28
2536,231698.88
2537,246423.39
2538,183765.34
2539,190123.42
2540,170138.64
2541,183173.6
2542,164942.33
2543,129590.47
2544,122548.23
2545,135906.62
2546,134138.36
2547,141406.6
2548,160646.08
2549,158199.12
2550,283524.06
2551,137384.89
2552,125033.54
2553,83028.15
2554,121813.71
2555,118191.92
2556,103216.84
2557,116299.25
2558,174765.38
2559,145060.27
2560,137886.23
2561,153574.81
2562,136981.84
2563,150262.5
2564,191899.67
2565,148003.92
2566,146283.55
2567,129967.484
2568,190350.62
2569,204139.64
2570,122347.56
2571,177079.62
2572,189221.73
2573,216699.36
2574,313091.03
2575,136468.58
2576,131982.67
2577,131050.86
2578,94074.38
2579,75073.67
2580,131513.72
2581,130985.05
2582,118147.68
2583,283483.66
2584,161339.56
2585,184785.9
2586,224796.34
2587,199545.22
2588,159943.6
2589,143402.95
2590,210781.48
2591,208495.47
2592,207561.38
2593,233286.14
2594,179451.1
2595,206745.84
2596,335998.4
2597,179842.27
2598,272814.16
2599,317112.53
2600,185831.39
2601,138246.64
2602,81900.06
2603,104720.336
2604,90060.68
2605,73953.88
2606,143562.86
2607,176330.61
2608,198570.16
2609,163314.25
2610,126457.7
2611,126130.89
2612,146900.28
2613,134168.6
2614,126717.96
2615,154441.36
2616,148154.47
2617,190376.89
2618,221946.86
2619,208811.27
2620,182325.64
2621,178937.52
2622,180874.39
2623,247292.58
2624,277574.62
2625,314133.66
2626,161270.0
2627,183551.73
2628,451474.03
2629,517954.56
2630,379955.84
2631,470087.3
2632,450554.84
2633,315524.25
2634,405940.9
2635,152868.78
2636,187751.8
2637,182086.95
2638,257671.86
2639,182880.77
2640,148656.14
2641,100707.62
2642,191977.12
2643,99819.87
2644,127477.32
2645,106780.26
2646,97019.09
2647,101732.85
2648,145701.81
2649,153048.52
2650,161034.12
2651,147595.62
2652,414589.28
2653,241522.81
2654,245829.44
2655,392426.4
2656,315941.62
2657,346819.94
2658,281047.25
2659,335077.62
2660,328372.78
2661,364096.44
2662,352966.0
2663,270293.56
2664,264862.5
2665,329618.2
2666,289011.5
2667,167358.0
2668,182173.83
2669,173881.81
2670,306120.7
2671,185289.17
2672,190783.61
2673,207974.61
2674,207201.9
2675,181799.53
2676,183884.7
2677,185456.39
2678,257463.42
2679,280083.34
2680,278297.8
2681,432990.22
2682,363501.3
2683,511588.7
2684,332537.5
2685,374773.4
2686,253207.56
2687,323059.78
2688,227822.11
2689,223823.94
2690,465470.4
2691,185748.39
2692,140537.31
2693,200277.55
2694,144668.34
2695,191992.06
2696,184924.17
2697,179632.4
2698,192893.4
2699,174323.11
2700,160378.6
2701,151279.92
2702,104950.05
2703,149616.23
2704,136185.72
2705,118491.56
2706,118607.37
2707,124508.14
2708,138265.84
2709,120050.17
2710,128911.8
2711,286516.34
2712,398120.2
2713,175144.33
2714,155867.45
2715,161212.38
2716,157201.25
2717,183386.42
2718,228249.81
2719,152997.75
2720,177618.11
2721,136553.83
2722,159073.69
2723,148046.38
2724,131563.73
2725,137373.56
2726,142677.69
2727,178593.17
2728,166010.52
2729,151445.64
2730,143251.28
2731,134282.53
2732,126524.71
2733,152694.36
2734,153104.0
2735,136717.94
2736,132151.89
2737,125100.11
2738,134313.03
2739,159885.3
2740,136064.55
2741,145617.78
2742,141995.34
2743,146190.27
2744,149494.98
2745,146925.88
2746,136968.84
2747,149485.17
2748,127720.35
2749,131605.78
2750,139630.77
2751,137114.03
2752,221255.45
2753,146330.11
2754,225633.67
2755,127027.08
2756,104995.42
2757,82241.57
2758,90941.44
2759,156306.78
2760,133680.58
2761,141169.83
2762,142022.31
2763,185196.38
2764,170352.06
2765,277994.44
2766,129183.914
2767,85617.375
2768,138916.98
2769,136050.92
2770,159233.83
2771,117998.84
2772,122627.49
2773,138040.47
2774,137538.53
2775,120048.33
2776,139571.11
2777,155155.47
2778,134083.56
2779,125282.13
2780,102630.3
2781,102267.95
2782,88932.75
2783,102949.87
2784,126912.31
2785,128437.19
2786,83434.14
2787,127732.23
2788,81484.06
2789,194480.66
2790,92497.78
2791,111604.49
2792,61135.973
2793,167159.78
2794,102975.56
2795,116996.03
2796,105657.91
2797,192580.17
2798,116211.484
2799,111486.92
2800,77814.49
2801,114961.93
2802,144807.03
2803,166612.36
2804,149278.17
2805,105570.54
2806,86694.37
2807,164521.69
2808,148594.6
2809,136517.34
2810,139029.02
2811,151811.84
2812,146381.58
2813,162916.78
2814,165103.84
2815,110786.16
2816,227456.56
2817,148720.78
2818,130225.39
2819,171632.34
2820,138986.56
2821,102197.04
2822,197179.05
2823,276852.38
2824,184315.61
2825,160619.73
2826,131061.18
2827,144697.17
2828,215472.75
2829,193278.75
2830,240038.03
2831,188903.08
2832,242751.55
2833,290837.84
2834,221868.25
2835,210878.38
2836,189018.6
2837,165315.73
2838,143765.39
2839,179287.03
2840,197445.3
2841,202808.33
2842,217199.47
2843,142673.78
2844,147773.11
2845,122217.984
2846,210126.5
2847,196689.22
2848,229658.39
2849,200974.42
2850,282243.44
2851,230749.92
2852,228201.72
2853,235423.05
2854,141335.02
2855,205077.6
2856,205829.78
2857,189018.6
2858,203845.72
2859,121103.9
2860,137317.25
2861,126639.24
2862,196020.17
2863,138135.47
2864,245378.55
2865,141913.23
2866,150462.22
2867,100073.586
2868,98017.05
2869,101991.91
2870,135810.94
2871,101758.54
2872,54834.55
2873,105562.64
2874,131838.8
2875,119387.51
2876,156881.6
2877,140662.1
2878,182824.52
2879,137695.92
2880,97097.61
2881,157714.14
2882,164125.9
2883,192281.72
2884,200496.89
2885,185756.25
2886,228019.77
2887,104922.914
2888,134255.52
2889,59976.895
2890,84617.695
2891,130941.9
2892,82674.266
2893,114938.94
2894,75295.68
2895,306380.47
2896,282214.94
2897,209611.23
2898,148135.08
2899,222845.77
2900,154004.97
2901,216722.03
2902,184657.66
2903,350048.75
2904,380243.28
2905,98757.125
2906,212078.34
2907,115645.19
2908,131333.2
2909,153601.45
2910,88391.6
2911,81900.06
2912,143544.17
2913,86480.4
2914,78466.52
2915,86256.38
2916,83969.15
2917,164599.52
2918,130296.27
2919,229879.31
